,power,time
1225,2048.3154666666674,2017-05-14 20:25:00
1226,972.9554333333333,2017-05-14 20:26:00
1227,663.9705833333334,2017-05-14 20:27:00
1228,635.0509166666666,2017-05-14 20:28:00
1229,609.4179500000001,2017-05-14 20:29:00
1230,638.8527166666664,2017-05-14 20:30:00
1231,621.0876999999999,2017-05-14 20:31:00
1232,710.0569666666667,2017-05-14 20:32:00
1233,874.7472166666669,2017-05-14 20:33:00
1234,754.8571666666666,2017-05-14 20:34:00
1235,812.2946499999999,2017-05-14 20:35:00
1236,802.2537166666665,2017-05-14 20:36:00
1237,645.2763999999997,2017-05-14 20:37:00
1238,659.0429500000001,2017-05-14 20:38:00
1239,660.4952999999998,2017-05-14 20:39:00
1240,661.8997333333332,2017-05-14 20:40:00
1241,739.3809999999997,2017-05-14 20:41:00
1242,743.35735,2017-05-14 20:42:00
1243,712.7020500000003,2017-05-14 20:43:00
1244,666.5488333333335,2017-05-14 20:44:00
1245,644.2871999999999,2017-05-14 20:45:00
1246,605.8443666666668,2017-05-14 20:46:00
1247,609.9289833333335,2017-05-14 20:47:00
1248,609.8069499999999,2017-05-14 20:48:00
1249,610.5541,2017-05-14 20:49:00
1250,624.4099666666666,2017-05-14 20:50:00
1251,610.4223999999999,2017-05-14 20:51:00
1252,701.5711,2017-05-14 20:52:00
1253,695.0230999999999,2017-05-14 20:53:00
1254,690.2292166666666,2017-05-14 20:54:00
1255,694.2756000000002,2017-05-14 20:55:00
1256,732.5896166666669,2017-05-14 20:56:00
1257,749.1523333333332,2017-05-14 20:57:00
1258,671.4128166666666,2017-05-14 20:58:00
1259,652.7532833333332,2017-05-14 20:59:00
1260,724.3813333333331,2017-05-14 21:00:00
1261,749.8634166666668,2017-05-14 21:01:00
1262,736.9565166666667,2017-05-14 21:02:00
1263,701.7976833333333,2017-05-14 21:03:00
1264,657.4829999999998,2017-05-14 21:04:00
1265,653.1371666666665,2017-05-14 21:05:00
1266,652.8378666666667,2017-05-14 21:06:00
1267,990.0464,2017-05-14 21:07:00
1268,1927.0579333333335,2017-05-14 21:08:00
1269,1873.1155666666664,2017-05-14 21:09:00
1270,1848.5149833333337,2017-05-14 21:10:00
1271,1847.4828666666665,2017-05-14 21:11:00
1272,1812.4871500000002,2017-05-14 21:12:00
1273,1377.6175833333325,2017-05-14 21:13:00
1274,545.1856666666666,2017-05-14 21:14:00
1275,547.2159166666667,2017-05-14 21:15:00
1276,546.7594333333334,2017-05-14 21:16:00
1277,552.1262666666667,2017-05-14 21:17:00
1278,561.5265333333333,2017-05-14 21:18:00
1279,579.5925166666669,2017-05-14 21:19:00
1280,556.2373166666669,2017-05-14 21:20:00
1281,559.7935666666665,2017-05-14 21:21:00
1282,557.7841833333334,2017-05-14 21:22:00
1283,564.82175,2017-05-14 21:23:00
1284,582.8151166666667,2017-05-14 21:24:00
1285,571.2326499999999,2017-05-14 21:25:00
1286,570.1692166666667,2017-05-14 21:26:00
1287,567.0807666666666,2017-05-14 21:27:00
1288,566.7294999999999,2017-05-14 21:28:00
1289,563.9555666666665,2017-05-14 21:29:00
1290,540.4901000000001,2017-05-14 21:30:00
1291,555.7762333333332,2017-05-14 21:31:00
1292,469.5463333333331,2017-05-14 21:32:00
1293,449.82151666666675,2017-05-14 21:33:00
1294,435.00505,2017-05-14 21:34:00
1295,472.5611500000001,2017-05-14 21:35:00
1296,469.56301666666667,2017-05-14 21:36:00
1297,456.9611666666667,2017-05-14 21:37:00
1298,433.1551333333334,2017-05-14 21:38:00
1299,433.27443333333326,2017-05-14 21:39:00
1300,430.7618333333333,2017-05-14 21:40:00
1301,429.81983333333346,2017-05-14 21:41:00
1302,440.7763,2017-05-14 21:42:00
1303,390.41451666666666,2017-05-14 21:43:00
1304,399.6568666666666,2017-05-14 21:44:00
1305,402.6415333333333,2017-05-14 21:45:00
1306,423.16711666666663,2017-05-14 21:46:00
1307,462.74810000000014,2017-05-14 21:47:00
1308,509.31981666666655,2017-05-14 21:48:00
1309,551.1016166666668,2017-05-14 21:49:00
1310,611.8722333333333,2017-05-14 21:50:00
1311,632.0391333333336,2017-05-14 21:51:00
1312,629.1281333333333,2017-05-14 21:52:00
1313,614.1443833333334,2017-05-14 21:53:00
1314,593.7247499999999,2017-05-14 21:54:00
1315,554.0590833333335,2017-05-14 21:55:00
1316,552.6569333333331,2017-05-14 21:56:00
1317,500.16956666666647,2017-05-14 21:57:00
1318,416.33630000000005,2017-05-14 21:58:00
1319,443.99821666666674,2017-05-14 21:59:00
1320,574.9496666666666,2017-05-14 22:00:00
1321,493.58353333333315,2017-05-14 22:01:00
1322,477.4572166666666,2017-05-14 22:02:00
1323,556.2338833333333,2017-05-14 22:03:00
1324,423.61095,2017-05-14 22:04:00
1325,423.866,2017-05-14 22:05:00
1326,429.6229166666667,2017-05-14 22:06:00
1327,443.93313333333333,2017-05-14 22:07:00
1328,546.4155166666667,2017-05-14 22:08:00
1329,535.7239333333334,2017-05-14 22:09:00
1330,535.2463166666666,2017-05-14 22:10:00
1331,428.66184999999996,2017-05-14 22:11:00
1332,419.1263166666667,2017-05-14 22:12:00
1333,408.1720666666667,2017-05-14 22:13:00
1334,412.3974833333334,2017-05-14 22:14:00
1335,411.25355,2017-05-14 22:15:00
1336,424.8184666666667,2017-05-14 22:16:00
1337,419.02149999999995,2017-05-14 22:17:00
1338,475.4006833333333,2017-05-14 22:18:00
1339,493.9365166666667,2017-05-14 22:19:00
1340,422.63554999999997,2017-05-14 22:20:00
1341,417.3749833333334,2017-05-14 22:21:00
1342,413.6415999999999,2017-05-14 22:22:00
1343,426.9996,2017-05-14 22:23:00
1344,392.9061333333333,2017-05-14 22:24:00
1345,335.79673333333324,2017-05-14 22:25:00
1346,342.5954333333333,2017-05-14 22:26:00
1347,313.1643,2017-05-14 22:27:00
1348,307.58034999999995,2017-05-14 22:28:00
1349,307.20820000000003,2017-05-14 22:29:00
1350,308.69663333333335,2017-05-14 22:30:00
1351,309.1781,2017-05-14 22:31:00
1352,308.53778333333327,2017-05-14 22:32:00
1353,308.3283833333335,2017-05-14 22:33:00
1354,342.0986,2017-05-14 22:34:00
1355,362.78589999999997,2017-05-14 22:35:00
1356,505.2673,2017-05-14 22:36:00
1357,1630.3895999999995,2017-05-14 22:37:00
1358,1632.8498000000004,2017-05-14 22:38:00
1359,1633.0020000000006,2017-05-14 22:39:00
1360,1634.7276,2017-05-14 22:40:00
1361,1635.5604166666667,2017-05-14 22:41:00
1362,1575.026116666667,2017-05-14 22:42:00
1363,387.00385000000006,2017-05-14 22:43:00
1364,386.09944999999993,2017-05-14 22:44:00
1365,386.2434333333334,2017-05-14 22:45:00
1366,386.27601666666675,2017-05-14 22:46:00
1367,384.35708333333343,2017-05-14 22:47:00
1368,430.39604999999995,2017-05-14 22:48:00
1369,435.10190000000006,2017-05-14 22:49:00
1370,435.0316,2017-05-14 22:50:00
1371,434.5945,2017-05-14 22:51:00
1372,435.53733333333344,2017-05-14 22:52:00
1373,433.58489999999995,2017-05-14 22:53:00
1374,433.8285666666666,2017-05-14 22:54:00
1375,434.8390999999999,2017-05-14 22:55:00
1376,433.3626499999999,2017-05-14 22:56:00
1377,495.6089999999999,2017-05-14 22:57:00
1378,391.76363333333336,2017-05-14 22:58:00
1379,383.47900000000004,2017-05-14 22:59:00
1380,384.6105166666666,2017-05-14 23:00:00
1381,387.25874999999996,2017-05-14 23:01:00
1382,387.62199999999996,2017-05-14 23:02:00
1383,386.47111666666666,2017-05-14 23:03:00
1384,387.83878333333337,2017-05-14 23:04:00
1385,385.82860000000005,2017-05-14 23:05:00
1386,384.10738333333336,2017-05-14 23:06:00
1387,382.94569999999993,2017-05-14 23:07:00
1388,382.88315000000006,2017-05-14 23:08:00
1389,381.06741666666665,2017-05-14 23:09:00
1390,409.47710000000006,2017-05-14 23:10:00
1391,400.83843333333334,2017-05-14 23:11:00
1392,405.79795000000007,2017-05-14 23:12:00
1393,401.9157,2017-05-14 23:13:00
1394,403.34906666666666,2017-05-14 23:14:00
1395,406.4862,2017-05-14 23:15:00
1396,399.51415,2017-05-14 23:16:00
1397,410.6687000000001,2017-05-14 23:17:00
1398,406.1110333333334,2017-05-14 23:18:00
1399,400.0368833333333,2017-05-14 23:19:00
1400,399.4052333333333,2017-05-14 23:20:00
1401,399.91711666666663,2017-05-14 23:21:00
1402,401.9076166666666,2017-05-14 23:22:00
1403,399.5154166666667,2017-05-14 23:23:00
1404,397.4807500000001,2017-05-14 23:24:00
1405,402.57399999999996,2017-05-14 23:25:00
1406,398.9409833333334,2017-05-14 23:26:00
1407,397.4801166666667,2017-05-14 23:27:00
1408,384.12081666666666,2017-05-14 23:28:00
1409,384.4363166666666,2017-05-14 23:29:00
1410,384.9282333333332,2017-05-14 23:30:00
1411,462.70826666666665,2017-05-14 23:31:00
1412,550.4459833333333,2017-05-14 23:32:00
1413,477.36425000000014,2017-05-14 23:33:00
1414,464.48558333333335,2017-05-14 23:34:00
1415,439.08176666666657,2017-05-14 23:35:00
1416,449.3081833333333,2017-05-14 23:36:00
1417,1254.3253000000004,2017-05-14 23:37:00
1418,1257.4533333333334,2017-05-14 23:38:00
1419,1362.4436000000003,2017-05-14 23:39:00
1420,1360.0927666666666,2017-05-14 23:40:00
1421,1354.4908833333338,2017-05-14 23:41:00
1422,1354.0928333333331,2017-05-14 23:42:00
1423,1354.486783333333,2017-05-14 23:43:00
1424,536.2697666666668,2017-05-14 23:44:00
1425,844.3159833333333,2017-05-14 23:45:00
1426,1275.2019,2017-05-14 23:46:00
1427,1267.1960333333332,2017-05-14 23:47:00
1428,1262.5370499999997,2017-05-14 23:48:00
1429,1402.83205,2017-05-14 23:49:00
1430,1293.7462500000001,2017-05-14 23:50:00
1431,1403.6855833333332,2017-05-14 23:51:00
1432,1398.6626333333331,2017-05-14 23:52:00
1433,1399.8288666666667,2017-05-14 23:53:00
1434,1401.925083333333,2017-05-14 23:54:00
1435,1288.9226,2017-05-14 23:55:00
1436,1398.7577499999998,2017-05-14 23:56:00
1437,1389.3103166666665,2017-05-14 23:57:00
1438,1289.6610666666668,2017-05-14 23:58:00
1439,1263.7817666666665,2017-05-14 23:59:00
